Health Facility,Week,Year,Cases,Station,Precipitation,MIN,MAX,Deaths
ALWAYS FTC,45,2019,2,ALWAYS FTC,1.41,21.89714286,36.50285714,0
ALWAYS FTC,46,2019,4,ALWAYS FTC,7.21,23.07571429,34.53,0
ALWAYS FTC,47,2019,2,ALWAYS FTC,28.71,22.60285714,32.07714286,0
ALWAYS FTC,48,2019,1,ALWAYS FTC,4.91,20.46,33.15285714,0
ALWAYS FTC,49,2019,0,ALWAYS FTC,12.27,21.31571429,34.42428571,0
ALWAYS FTC,50,2019,10,ALWAYS FTC,81.17,21.41857143,28.40857143,0
ALWAYS FTC,51,2019,8,ALWAYS FTC,2.05,20.20857143,33.69428571,0
ALWAYS FTC,52,2019,10,ALWAYS FTC,3.12,22.16714286,34.38857143,0
CHIDIKAMWEDZI FTC,1,2019,3,CHIDIKAMWEDZI FTC,113.26,18.89285714,27.49,0
CHIDIKAMWEDZI FTC,2,2019,1,CHIDIKAMWEDZI FTC,30.78,19.26285714,26.08,0
CHIDIKAMWEDZI FTC,3,2019,0,CHIDIKAMWEDZI FTC,31.61,18.64428571,27.07285714,0
CHIDIKAMWEDZI FTC,4,2019,0,CHIDIKAMWEDZI FTC,11.42,17.14142857,27.96285714,0
CHIDIKAMWEDZI FTC,5,2019,0,CHIDIKAMWEDZI FTC,4.48,17.15142857,28.48714286,0
CHIDIKAMWEDZI FTC,6,2019,0,CHIDIKAMWEDZI FTC,15.05,17.84142857,27.34857143,0
CHIDIKAMWEDZI FTC,7,2019,1,CHIDIKAMWEDZI FTC,64.96,18.99571429,27.64857143,0
CHIDIKAMWEDZI FTC,8,2019,0,CHIDIKAMWEDZI FTC,7.16,15.43857143,27.59857143,0
CHIDIKAMWEDZI FTC,9,2019,1,CHIDIKAMWEDZI FTC,1.49,17.10857143,32.46142857,0
CHIDIKAMWEDZI FTC,10,2019,0,CHIDIKAMWEDZI FTC,5.48,18.07857143,31.42142857,0
CHIDIKAMWEDZI FTC,11,2019,3,CHIDIKAMWEDZI FTC,4.25,17.26285714,31.40571429,0
CHIDIKAMWEDZI FTC,12,2019,9,CHIDIKAMWEDZI FTC,1.51,17.24571429,32.62428571,0
CHIDIKAMWEDZI FTC,13,2019,8,CHIDIKAMWEDZI FTC,0.04,16.77714286,32.16428571,0
CHIDIKAMWEDZI FTC,14,2019,6,CHIDIKAMWEDZI FTC,0.26,15.21714286,30.92571429,0
CHIDIKAMWEDZI FTC,15,2019,7,CHIDIKAMWEDZI FTC,1.46,16.43571429,29.44285714,0
CHIDIKAMWEDZI FTC,16,2019,4,CHIDIKAMWEDZI FTC,28.77,16.67285714,28.14428571,0
CHIDIKAMWEDZI FTC,17,2019,18,CHIDIKAMWEDZI FTC,0.18,15.25714286,29.56142857,0
CHIDIKAMWEDZI FTC,18,2019,16,CHIDIKAMWEDZI FTC,0.28,13.35428571,28.47285714,0
CHIDIKAMWEDZI FTC,19,2019,40,CHIDIKAMWEDZI FTC,0.2,12.87142857,28.28714286,0
CHIDIKAMWEDZI FTC,20,2019,5,CHIDIKAMWEDZI FTC,0.07,11.40142857,27.25857143,0
CHIDIKAMWEDZI FTC,21,2019,4,CHIDIKAMWEDZI FTC,0.34,11.37714286,26.19857143,0
CHIDIKAMWEDZI FTC,22,2019,0,CHIDIKAMWEDZI FTC,0.06,9.391428571,25.00857143,0
CHIDIKAMWEDZI FTC,23,2019,16,CHIDIKAMWEDZI FTC,1.8,9.538571429,25.73428571,0
CHIDIKAMWEDZI FTC,24,2019,1,CHIDIKAMWEDZI FTC,0.57,9.204285714,23.59285714,0
CHIDIKAMWEDZI FTC,25,2019,0,CHIDIKAMWEDZI FTC,0.61,8.942857143,23.76,0
CHIDIKAMWEDZI FTC,26,2019,1,CHIDIKAMWEDZI FTC,0.23,9.938571429,24.02428571,0
CHIDIKAMWEDZI FTC,27,2019,0,CHIDIKAMWEDZI FTC,0.11,9.915714286,26.18285714,0
CHIDIKAMWEDZI FTC,28,2019,0,CHIDIKAMWEDZI FTC,0,8.02,25.69,0
CHIDIKAMWEDZI FTC,29,2019,1,CHIDIKAMWEDZI FTC,0,8.25,24.73571429,0
CHIDIKAMWEDZI FTC,30,2019,0,CHIDIKAMWEDZI FTC,0.01,7.247142857,25.39571429,0
CHIDIKAMWEDZI FTC,31,2019,1,CHIDIKAMWEDZI FTC,0.62,11.24714286,26.65714286,0
CHIDIKAMWEDZI FTC,32,2019,0,CHIDIKAMWEDZI FTC,0,12.58428571,28.44857143,0
CHIDIKAMWEDZI FTC,33,2019,0,CHIDIKAMWEDZI FTC,0,10.59428571,26.79714286,0
CHIDIKAMWEDZI FTC,34,2019,0,CHIDIKAMWEDZI FTC,0.54,9.957142857,25.40857143,0
CHIDIKAMWEDZI FTC,35,2019,0,CHIDIKAMWEDZI FTC,0,14.07285714,31.02857143,0
CHIDIKAMWEDZI FTC,36,2019,0,CHIDIKAMWEDZI FTC,1.06,12.39857143,27.13285714,0
CHIDIKAMWEDZI FTC,37,2019,5,CHIDIKAMWEDZI FTC,0,13.22571429,31.09,0
CHIDIKAMWEDZI FTC,38,2019,4,CHIDIKAMWEDZI FTC,0.02,12.46714286,30.80714286,0
CHIDIKAMWEDZI FTC,39,2019,0,CHIDIKAMWEDZI FTC,0.32,12.14857143,29.41428571,0
CHIDIKAMWEDZI FTC,40,2019,1,CHIDIKAMWEDZI FTC,1.05,15.61,30.98571429,0
CHIDIKAMWEDZI FTC,41,2019,2,CHIDIKAMWEDZI FTC,0.4,17.86857143,32.80428571,0
CHIDIKAMWEDZI FTC,42,2019,0,CHIDIKAMWEDZI FTC,0,14.64571429,32.44142857,0
CHIDIKAMWEDZI FTC,43,2019,0,CHIDIKAMWEDZI FTC,0,20.34857143,37.12285714,0
CHIDIKAMWEDZI FTC,44,2019,1,CHIDIKAMWEDZI FTC,0.11,19.37285714,35.27428571,0
CHIDIKAMWEDZI FTC,45,2019,3,CHIDIKAMWEDZI FTC,1.77,18.84,33.93428571,0
CHIDIKAMWEDZI FTC,46,2019,0,CHIDIKAMWEDZI FTC,10.86,20.38714286,31.47285714,0
CHIDIKAMWEDZI FTC,47,2019,0,CHIDIKAMWEDZI FTC,26.81,19.87428571,29.16,0
CHIDIKAMWEDZI FTC,48,2019,0,CHIDIKAMWEDZI FTC,4.23,17.76857143,30.98,0
CHIDIKAMWEDZI FTC,49,2019,0,CHIDIKAMWEDZI FTC,10.4,18.83,32.42571429,0
CHIDIKAMWEDZI FTC,50,2019,3,CHIDIKAMWEDZI FTC,107.31,19.23,26.27,0
CHIDIKAMWEDZI FTC,51,2019,0,CHIDIKAMWEDZI FTC,5.76,17.29571429,30.45,0
CHIDIKAMWEDZI FTC,52,2019,5,CHIDIKAMWEDZI FTC,2.31,19.19285714,31.99571429,0
CHINYANI FTC,1,2019,3,CHINYANI FTC,78.53,20.75857143,29.07857143,0
CHINYANI FTC,2,2019,1,CHINYANI FTC,44.98,21.09285714,27.23714286,0
CHINYANI FTC,3,2019,16,CHINYANI FTC,23.51,20.58857143,28.16571429,0
CHINYANI FTC,4,2019,8,CHINYANI FTC,11.58,19.46857143,30.45142857,0
CHINYANI FTC,5,2019,4,CHINYANI FTC,2.15,19.22,31.11857143,0
CHINYANI FTC,6,2019,0,CHINYANI FTC,16.16,19.83142857,29.70857143,0
CHINYANI FTC,7,2019,5,CHINYANI FTC,77.73,20.74857143,29.04142857,0
CHINYANI FTC,8,2019,5,CHINYANI FTC,8.74,17.61857143,29.28714286,0
CHINYANI FTC,9,2019,11,CHINYANI FTC,1.37,19.62428571,34.42,0
CHINYANI FTC,10,2019,14,CHINYANI FTC,6.6,20.16857143,32.15857143,0
CHINYANI FTC,11,2019,42,CHINYANI FTC,0.96,19.53285714,32.82571429,0
CHINYANI FTC,12,2019,77,CHINYANI FTC,0.84,20.20428571,34.20142857,0
CHINYANI FTC,13,2019,72,CHINYANI FTC,0.02,18.75857143,34,0
CHINYANI FTC,14,2019,85,CHINYANI FTC,0.25,17.72285714,31.97,0
CHINYANI FTC,15,2019,68,CHINYANI FTC,0.64,18.71571429,31.38714286,0
CHINYANI FTC,16,2019,73,CHINYANI FTC,20.08,18.73142857,30.85142857,0
CHINYANI FTC,17,2019,96,CHINYANI FTC,0.1,17.57428571,31.99142857,0
CHINYANI FTC,18,2019,148,CHINYANI FTC,0.19,16.26428571,30.70285714,0
CHINYANI FTC,19,2019,69,CHINYANI FTC,0,15.65,30.27,0
CHINYANI FTC,20,2019,49,CHINYANI FTC,0,14.55857143,29.35857143,0
CHINYANI FTC,21,2019,40,CHINYANI FTC,0.19,14.27857143,28.29714286,0
CHINYANI FTC,22,2019,15,CHINYANI FTC,0.01,12.74571429,27.23857143,0
CHINYANI FTC,23,2019,28,CHINYANI FTC,1.07,12.64285714,27.99857143,0
CHINYANI FTC,24,2019,23,CHINYANI FTC,0.4,12.44571429,25.83857143,0
CHINYANI FTC,25,2019,11,CHINYANI FTC,0.36,11.83,25.97714286,0
CHINYANI FTC,26,2019,5,CHINYANI FTC,0.11,12.67714286,26.34428571,0
CHINYANI FTC,27,2019,1,CHINYANI FTC,0.13,12.86428571,28.23,0
CHINYANI FTC,28,2019,0,CHINYANI FTC,0,11.62142857,27.71285714,0
CHINYANI FTC,29,2019,0,CHINYANI FTC,0,12.22285714,26.99571429,0
CHINYANI FTC,30,2019,0,CHINYANI FTC,0.01,10.50142857,27.25714286,0
CHINYANI FTC,31,2019,2,CHINYANI FTC,0.58,14.40857143,28.94428571,0
CHINYANI FTC,32,2019,1,CHINYANI FTC,0,15.98428571,30.79428571,0
CHINYANI FTC,33,2019,1,CHINYANI FTC,0,13.89428571,29.05714286,0
CHINYANI FTC,34,2019,3,CHINYANI FTC,0.5,12.89142857,27.61714286,0
CHINYANI FTC,35,2019,2,CHINYANI FTC,0,17.12285714,33.34285714,0
CHINYANI FTC,36,2019,2,CHINYANI FTC,0.74,14.98571429,29.40428571,0
CHINYANI FTC,37,2019,13,CHINYANI FTC,0,15.84428571,33.18714286,0
CHINYANI FTC,38,2019,8,CHINYANI FTC,0.01,15.90857143,32.8,0
CHINYANI FTC,39,2019,2,CHINYANI FTC,0.12,15.43142857,31.64285714,0
CHINYANI FTC,40,2019,5,CHINYANI FTC,1.11,18.47857143,33.44571429,0
CHINYANI FTC,41,2019,3,CHINYANI FTC,0.3,20.59428571,35.10428571,0
CHINYANI FTC,42,2019,0,CHINYANI FTC,0,17.88,34.57428571,0
CHINYANI FTC,43,2019,0,CHINYANI FTC,0,23.33571429,39.41428571,0
CHINYANI FTC,44,2019,4,CHINYANI FTC,0,21.71857143,37.83142857,0
CHINYANI FTC,45,2019,6,CHINYANI FTC,1.41,21.89714286,36.50285714,0
CHINYANI FTC,46,2019,2,CHINYANI FTC,7.21,23.07571429,34.53,0
CHINYANI FTC,47,2019,3,CHINYANI FTC,28.71,22.60285714,32.07714286,0
CHINYANI FTC,48,2019,2,CHINYANI FTC,4.91,20.46,33.15285714,0
CHINYANI FTC,49,2019,8,CHINYANI FTC,12.27,21.31571429,34.42428571,0
CHINYANI FTC,50,2019,9,CHINYANI FTC,81.17,21.41857143,28.40857143,0
CHINYANI FTC,51,2019,0,CHINYANI FTC,2.05,20.20857143,33.69428571,0
CHINYANI FTC,52,2019,14,CHINYANI FTC,3.12,22.16714286,34.38857143,0
CHINYANI FTC,53,2019,0,,,,,0
Chadereka RHC,1,2019,5,Chadereka RHC,33.83,23.53428571,31.73714286,0
Chadereka RHC,2,2019,9,Chadereka RHC,54.44,23.80857143,30.15428571,0
Chadereka RHC,3,2019,12,Chadereka RHC,16.61,23.21571429,29.98428571,0
Chadereka RHC,4,2019,18,Chadereka RHC,11.04,22.52142857,32.70428571,0
Chadereka RHC,5,2019,38,Chadereka RHC,1.06,22.00428571,33.55428571,0
Chadereka RHC,6,2019,31,Chadereka RHC,22.99,22.60714286,32.39428571,0
Chadereka RHC,7,2019,50,Chadereka RHC,57.86,23.65714286,32.20714286,0
Chadereka RHC,8,2019,61,Chadereka RHC,10.71,20.78285714,32.42285714,0
Chadereka RHC,9,2019,27,Chadereka RHC,1.98,22.65285714,36.44857143,0
Chadereka RHC,10,2019,128,Chadereka RHC,11.72,23.42142857,33.56571429,0
Chadereka RHC,11,2019,136,Chadereka RHC,0.7,22.94428571,35.27142857,0
Chadereka RHC,12,2019,115,Chadereka RHC,0.97,24.16,36.31428571,0
Chadereka RHC,13,2019,144,Chadereka RHC,0.01,22.00714286,36.69285714,0
Chadereka RHC,14,2019,174,Chadereka RHC,0.32,20.73142857,34.85714286,0
Chadereka RHC,15,2019,131,Chadereka RHC,0.58,22.13142857,34.72857143,0
Chadereka RHC,16,2019,89,Chadereka RHC,6.25,22.16142857,34.92571429,0
Chadereka RHC,17,2019,158,Chadereka RHC,0.02,20.82,35.42285714,0
Chadereka RHC,18,2019,104,Chadereka RHC,0.16,19.86571429,33.93,0
Chadereka RHC,19,2019,89,Chadereka RHC,0,18.99,33.00571429,0
Chadereka RHC,20,2019,68,Chadereka RHC,0,18.09,32.23857143,0
Chadereka RHC,21,2019,39,Chadereka RHC,0.04,17.13285714,31.25857143,0
Chadereka RHC,22,2019,21,Chadereka RHC,0.05,15.56285714,30.04,0
Chadereka RHC,23,2019,48,Chadereka RHC,0.31,15.47,30.99571429,0
Chadereka RHC,24,2019,38,Chadereka RHC,0.17,15.39428571,28.76428571,0
Chadereka RHC,25,2019,14,Chadereka RHC,0.18,14.53857143,28.68,0
Chadereka RHC,26,2019,14,Chadereka RHC,0.01,15.48428571,29.46,0
Chadereka RHC,27,2019,7,Chadereka RHC,0.12,15.82571429,31.03714286,0
Chadereka RHC,28,2019,9,Chadereka RHC,0,14.41,30.08,0
Chadereka RHC,29,2019,0,Chadereka RHC,0,15.52142857,29.66428571,0
Chadereka RHC,30,2019,8,Chadereka RHC,0.01,13.37714286,29.23714286,0
Chadereka RHC,31,2019,12,Chadereka RHC,0.43,17.31714286,32.28142857,0
Chadereka RHC,32,2019,2,Chadereka RHC,0,18.76428571,33.70285714,0
Chadereka RHC,33,2019,2,Chadereka RHC,0,17.15,31.93142857,0
Chadereka RHC,34,2019,3,Chadereka RHC,0.38,16.27571429,30.32142857,0
Chadereka RHC,35,2019,0,Chadereka RHC,0,19.86857143,36.17714286,0
Chadereka RHC,36,2019,0,Chadereka RHC,0.41,18.27857143,32.25714286,0
Chadereka RHC,37,2019,0,Chadereka RHC,0,18.16571429,35.89857143,0
Chadereka RHC,38,2019,0,Chadereka RHC,0.15,19.85285714,35.42,0
Chadereka RHC,39,2019,0,Chadereka RHC,0.02,18.75571429,34.57857143,0
Chadereka RHC,40,2019,0,Chadereka RHC,2.02,21.96571429,36.33142857,0
Chadereka RHC,41,2019,4,Chadereka RHC,0.27,23.92571429,38.45571429,0
Chadereka RHC,42,2019,1,Chadereka RHC,0,21.85714286,37.46714286,0
Chadereka RHC,43,2019,1,Chadereka RHC,0,26.42142857,42.91714286,0
Chadereka RHC,44,2019,3,Chadereka RHC,0,25.27285714,41.24714286,0
Chadereka RHC,45,2019,4,Chadereka RHC,0.48,25.88428571,40.09571429,0
Chadereka RHC,46,2019,1,Chadereka RHC,6.33,26.86714286,38.41857143,0
Chadereka RHC,47,2019,1,Chadereka RHC,32.5,25.54571429,35.48428571,0
Chadereka RHC,48,2019,6,Chadereka RHC,6.2,23.50142857,35.40428571,0
Chadereka RHC,49,2019,1,Chadereka RHC,16.91,24.55857143,37.19285714,0
Chadereka RHC,50,2019,2,Chadereka RHC,43.01,24.51857143,32.26,0
Chadereka RHC,51,2019,0,Chadereka RHC,0.22,23.52,36.64714286,0
Chadereka RHC,52,2019,6,Chadereka RHC,5.02,25.11571429,36.58285714,0
Chadereka RHC,53,2019,0,,,,,0
Chawarura RHC,1,2019,1,Chawarura RHC,78.53,20.75857143,29.07857143,0
Chawarura RHC,2,2019,5,Chawarura RHC,44.98,21.09285714,27.23714286,0
Chawarura RHC,3,2019,3,Chawarura RHC,23.51,20.58857143,28.16571429,0
Chawarura RHC,4,2019,3,Chawarura RHC,11.58,19.46857143,30.45142857,0
Chawarura RHC,5,2019,5,Chawarura RHC,2.15,19.22,31.11857143,0
Chawarura RHC,6,2019,7,Chawarura RHC,16.16,19.83142857,29.70857143,0
Chawarura RHC,7,2019,1,Chawarura RHC,77.73,20.74857143,29.04142857,0
Chawarura RHC,8,2019,18,Chawarura RHC,8.74,17.61857143,29.28714286,0
Chawarura RHC,9,2019,14,Chawarura RHC,1.37,19.62428571,34.42,0
Chawarura RHC,10,2019,22,Chawarura RHC,6.6,20.16857143,32.15857143,0
Chawarura RHC,11,2019,110,Chawarura RHC,0.96,19.53285714,32.82571429,0
Chawarura RHC,12,2019,170,Chawarura RHC,0.84,20.20428571,34.20142857,0
Chawarura RHC,13,2019,153,Chawarura RHC,0.02,18.75857143,34,0
Chawarura RHC,14,2019,130,Chawarura RHC,0.25,17.72285714,31.97,0
Chawarura RHC,15,2019,170,Chawarura RHC,0.64,18.71571429,31.38714286,0
Chawarura RHC,16,2019,187,Chawarura RHC,20.08,18.73142857,30.85142857,0
Chawarura RHC,17,2019,183,Chawarura RHC,0.1,17.57428571,31.99142857,0
Chawarura RHC,18,2019,82,Chawarura RHC,0.19,16.26428571,30.70285714,0
Chawarura RHC,19,2019,154,Chawarura RHC,0,15.65,30.27,0
Chawarura RHC,20,2019,68,Chawarura RHC,0,14.55857143,29.35857143,0
Chawarura RHC,21,2019,0,Chawarura RHC,0.19,14.27857143,28.29714286,0
Chawarura RHC,22,2019,0,Chawarura RHC,0.01,12.74571429,27.23857143,0
Chawarura RHC,23,2019,101,Chawarura RHC,1.07,12.64285714,27.99857143,0
Chawarura RHC,24,2019,54,Chawarura RHC,0.4,12.44571429,25.83857143,0
Chawarura RHC,25,2019,52,Chawarura RHC,0.36,11.83,25.97714286,0
Chawarura RHC,26,2019,33,Chawarura RHC,0.11,12.67714286,26.34428571,0
Chawarura RHC,27,2019,0,Chawarura RHC,0.13,12.86428571,28.23,0
Chawarura RHC,28,2019,0,Chawarura RHC,0,11.62142857,27.71285714,0
Chawarura RHC,29,2019,0,Chawarura RHC,0,12.22285714,26.99571429,0
Chawarura RHC,30,2019,4,Chawarura RHC,0.01,10.50142857,27.25714286,0
Chawarura RHC,31,2019,16,Chawarura RHC,0.58,14.40857143,28.94428571,0
Chawarura RHC,32,2019,1,Chawarura RHC,0,15.98428571,30.79428571,0
Chawarura RHC,33,2019,2,Chawarura RHC,0,13.89428571,29.05714286,0
Chawarura RHC,34,2019,6,Chawarura RHC,0.5,12.89142857,27.61714286,0
Chawarura RHC,35,2019,6,Chawarura RHC,0,17.12285714,33.34285714,0
Chawarura RHC,36,2019,4,Chawarura RHC,0.74,14.98571429,29.40428571,0
Chawarura RHC,37,2019,29,Chawarura RHC,0,15.84428571,33.18714286,0
Chawarura RHC,38,2019,33,Chawarura RHC,0.01,15.90857143,32.8,0
Chawarura RHC,39,2019,25,Chawarura RHC,0.12,15.43142857,31.64285714,0
Chawarura RHC,40,2019,14,Chawarura RHC,1.11,18.47857143,33.44571429,0
Chawarura RHC,41,2019,11,Chawarura RHC,0.3,20.59428571,35.10428571,0
Chawarura RHC,42,2019,3,Chawarura RHC,0,17.88,34.57428571,0
Chawarura RHC,43,2019,4,Chawarura RHC,0,23.33571429,39.41428571,0
Chawarura RHC,44,2019,1,Chawarura RHC,0,21.71857143,37.83142857,0
Chawarura RHC,45,2019,2,Chawarura RHC,1.41,21.89714286,36.50285714,0
Chawarura RHC,46,2019,1,Chawarura RHC,7.21,23.07571429,34.53,0
Chawarura RHC,47,2019,7,Chawarura RHC,28.71,22.60285714,32.07714286,0
Chawarura RHC,48,2019,4,Chawarura RHC,4.91,20.46,33.15285714,0
Chawarura RHC,49,2019,7,Chawarura RHC,12.27,21.31571429,34.42428571,0
Chawarura RHC,50,2019,2,Chawarura RHC,81.17,21.41857143,28.40857143,0
Chawarura RHC,51,2019,28,Chawarura RHC,2.05,20.20857143,33.69428571,0
Chawarura RHC,52,2019,39,Chawarura RHC,3.12,22.16714286,34.38857143,0
Chawarura RHC,53,2019,0,,,,,0
Chiwenga RHC,1,2019,11,Chiwenga RHC,33.83,23.53428571,31.73714286,0
Chiwenga RHC,2,2019,8,Chiwenga RHC,54.44,23.80857143,30.15428571,0
Chiwenga RHC,3,2019,12,Chiwenga RHC,16.61,23.21571429,29.98428571,0
Chiwenga RHC,4,2019,17,Chiwenga RHC,11.04,22.52142857,32.70428571,0
Chiwenga RHC,5,2019,66,Chiwenga RHC,1.06,22.00428571,33.55428571,0
Chiwenga RHC,6,2019,61,Chiwenga RHC,22.99,22.60714286,32.39428571,0
Chiwenga RHC,7,2019,61,Chiwenga RHC,57.86,23.65714286,32.20714286,0
Chiwenga RHC,8,2019,45,Chiwenga RHC,10.71,20.78285714,32.42285714,0
Chiwenga RHC,9,2019,129,Chiwenga RHC,1.98,22.65285714,36.44857143,0
Chiwenga RHC,10,2019,208,Chiwenga RHC,11.72,23.42142857,33.56571429,0
Chiwenga RHC,11,2019,181,Chiwenga RHC,0.7,22.94428571,35.27142857,0
Chiwenga RHC,12,2019,108,Chiwenga RHC,0.97,24.16,36.31428571,0
Chiwenga RHC,13,2019,132,Chiwenga RHC,0.01,22.00714286,36.69285714,0
Chiwenga RHC,14,2019,114,Chiwenga RHC,0.32,20.73142857,34.85714286,0
Chiwenga RHC,15,2019,158,Chiwenga RHC,0.58,22.13142857,34.72857143,0
Chiwenga RHC,16,2019,106,Chiwenga RHC,6.25,22.16142857,34.92571429,0
Chiwenga RHC,17,2019,45,Chiwenga RHC,0.02,20.82,35.42285714,0
Chiwenga RHC,18,2019,77,Chiwenga RHC,0.16,19.86571429,33.93,0
Chiwenga RHC,19,2019,70,Chiwenga RHC,0,18.99,33.00571429,0
Chiwenga RHC,20,2019,38,Chiwenga RHC,0,18.09,32.23857143,0
Chiwenga RHC,21,2019,19,Chiwenga RHC,0.04,17.13285714,31.25857143,0
Chiwenga RHC,22,2019,20,Chiwenga RHC,0.05,15.56285714,30.04,0
Chiwenga RHC,23,2019,19,Chiwenga RHC,0.31,15.47,30.99571429,0
Chiwenga RHC,24,2019,23,Chiwenga RHC,0.17,15.39428571,28.76428571,0
Chiwenga RHC,25,2019,7,Chiwenga RHC,0.18,14.53857143,28.68,0
Chiwenga RHC,26,2019,18,Chiwenga RHC,0.01,15.48428571,29.46,0
Chiwenga RHC,27,2019,12,Chiwenga RHC,0.12,15.82571429,31.03714286,0
Chiwenga RHC,28,2019,0,Chiwenga RHC,0,14.41,30.08,0
Chiwenga RHC,29,2019,0,Chiwenga RHC,0,15.52142857,29.66428571,0
Chiwenga RHC,30,2019,1,Chiwenga RHC,0.01,13.37714286,29.23714286,0
Chiwenga RHC,31,2019,7,Chiwenga RHC,0.43,17.31714286,32.28142857,0
Chiwenga RHC,32,2019,1,Chiwenga RHC,0,18.76428571,33.70285714,0
Chiwenga RHC,33,2019,7,Chiwenga RHC,0,17.15,31.93142857,0
Chiwenga RHC,34,2019,3,Chiwenga RHC,0.38,16.27571429,30.32142857,0
Chiwenga RHC,35,2019,2,Chiwenga RHC,0,19.86857143,36.17714286,0
Chiwenga RHC,36,2019,5,Chiwenga RHC,0.41,18.27857143,32.25714286,0
Chiwenga RHC,37,2019,7,Chiwenga RHC,0,18.16571429,35.89857143,0
Chiwenga RHC,38,2019,8,Chiwenga RHC,0.15,19.85285714,35.42,0
Chiwenga RHC,39,2019,9,Chiwenga RHC,0.02,18.75571429,34.57857143,0
Chiwenga RHC,40,2019,1,Chiwenga RHC,2.02,21.96571429,36.33142857,0
Chiwenga RHC,41,2019,7,Chiwenga RHC,0.27,23.92571429,38.45571429,0
Chiwenga RHC,42,2019,0,Chiwenga RHC,0,21.85714286,37.46714286,0
Chiwenga RHC,43,2019,0,Chiwenga RHC,0,26.42142857,42.91714286,0
Chiwenga RHC,44,2019,2,Chiwenga RHC,0,25.27285714,41.24714286,0
Chiwenga RHC,45,2019,0,Chiwenga RHC,0.48,25.88428571,40.09571429,0
Chiwenga RHC,46,2019,2,Chiwenga RHC,6.33,26.86714286,38.41857143,0
Chiwenga RHC,47,2019,4,Chiwenga RHC,32.5,25.54571429,35.48428571,0
Chiwenga RHC,48,2019,3,Chiwenga RHC,6.2,23.50142857,35.40428571,0
Chiwenga RHC,49,2019,0,Chiwenga RHC,16.91,24.55857143,37.19285714,0
Chiwenga RHC,50,2019,2,Chiwenga RHC,43.01,24.51857143,32.26,0
Chiwenga RHC,51,2019,4,Chiwenga RHC,0.22,23.52,36.64714286,0
Chiwenga RHC,52,2019,8,Chiwenga RHC,5.02,25.11571429,36.58285714,0
Chiwenga RHC,53,2019,0,,,,,0
DAMBAKURIMA RHC,1,2019,0,DAMBAKURIMA RHC,33.83,23.53428571,31.73714286,0
DAMBAKURIMA RHC,2,2019,3,DAMBAKURIMA RHC,54.44,23.80857143,30.15428571,0
DAMBAKURIMA RHC,3,2019,2,DAMBAKURIMA RHC,16.61,23.21571429,29.98428571,0
DAMBAKURIMA RHC,4,2019,2,DAMBAKURIMA RHC,11.04,22.52142857,32.70428571,0
DAMBAKURIMA RHC,5,2019,14,DAMBAKURIMA RHC,1.06,22.00428571,33.55428571,0
DAMBAKURIMA RHC,6,2019,11,DAMBAKURIMA RHC,22.99,22.60714286,32.39428571,0
DAMBAKURIMA RHC,7,2019,10,DAMBAKURIMA RHC,57.86,23.65714286,32.20714286,0
DAMBAKURIMA RHC,8,2019,15,DAMBAKURIMA RHC,10.71,20.78285714,32.42285714,0
DAMBAKURIMA RHC,9,2019,30,DAMBAKURIMA RHC,1.98,22.65285714,36.44857143,0
DAMBAKURIMA RHC,10,2019,37,DAMBAKURIMA RHC,11.72,23.42142857,33.56571429,0
DAMBAKURIMA RHC,11,2019,67,DAMBAKURIMA RHC,0.7,22.94428571,35.27142857,0
DAMBAKURIMA RHC,12,2019,38,DAMBAKURIMA RHC,0.97,24.16,36.31428571,0
DAMBAKURIMA RHC,13,2019,58,DAMBAKURIMA RHC,0.01,22.00714286,36.69285714,0
DAMBAKURIMA RHC,14,2019,96,DAMBAKURIMA RHC,0.32,20.73142857,34.85714286,0
DAMBAKURIMA RHC,15,2019,58,DAMBAKURIMA RHC,0.58,22.13142857,34.72857143,0
DAMBAKURIMA RHC,16,2019,92,DAMBAKURIMA RHC,6.25,22.16142857,34.92571429,0
DAMBAKURIMA RHC,17,2019,159,DAMBAKURIMA RHC,0.02,20.82,35.42285714,0
DAMBAKURIMA RHC,18,2019,92,DAMBAKURIMA RHC,0.16,19.86571429,33.93,0
DAMBAKURIMA RHC,19,2019,110,DAMBAKURIMA RHC,0,18.99,33.00571429,0
DAMBAKURIMA RHC,20,2019,62,DAMBAKURIMA RHC,0,18.09,32.23857143,0
DAMBAKURIMA RHC,21,2019,27,DAMBAKURIMA RHC,0.04,17.13285714,31.25857143,0
DAMBAKURIMA RHC,22,2019,58,DAMBAKURIMA RHC,0.05,15.56285714,30.04,0
DAMBAKURIMA RHC,23,2019,64,DAMBAKURIMA RHC,0.31,15.47,30.99571429,0
DAMBAKURIMA RHC,24,2019,6,DAMBAKURIMA RHC,0.17,15.39428571,28.76428571,0
DAMBAKURIMA RHC,25,2019,17,DAMBAKURIMA RHC,0.18,14.53857143,28.68,0
DAMBAKURIMA RHC,26,2019,15,DAMBAKURIMA RHC,0.01,15.48428571,29.46,0
DAMBAKURIMA RHC,27,2019,15,DAMBAKURIMA RHC,0.12,15.82571429,31.03714286,0
DAMBAKURIMA RHC,28,2019,6,DAMBAKURIMA RHC,0,14.41,30.08,0
DAMBAKURIMA RHC,29,2019,8,DAMBAKURIMA RHC,0,15.52142857,29.66428571,0
